label,text
投诉,再打我就投诉
否定/拒绝,没有没有我不需要了
否定/拒绝,恩不确定
肯定,知道 好的
质疑机器人,人工智能
肯定,我说知道了
骗子/骗人,忽悠人的
恢复词,那还有吗
否定/拒绝,嗯没有
肯定,记得。
没通过怎么办,借失败钱
期数,最短可以分几期
不舒服,我肚子疼
投诉,在没人管我就投诉了
重复,再说一遍
肯定,啊有
咨询放款速度,你们多长时间能放款
打错了,不要给我打电话了
否定/拒绝,哦现在暂时不用
重复,鬼什么
咨询提前还款,你这可以提前还款吗
咨询额度-通用,我看了昨天晚上才看的一千四百块钱
调戏AI,你今年多少岁
没通过怎么办,我今天以经申请三四次了为什么通不通过也过去没有回应尼？
什么平台,哪里
投诉,投诉失败
加下微信/发信息/发个短信/发资料,资料料传我看
肯定,我是谁
没通过怎么办,怎么有额度审核不通过
肯定,我是叉叉请问有什么事
加下微信/发信息/发个短信/发资料,一会把详细发我短信信息
运营商提示音,我是机主的小爱助理他现在不方便有事你可以和我说我请快为你转达
申请条件,我70岁能申请吗
上征信,会不会影响我征信情况
没通过怎么办,为什么有可以提额的额度却提额不通过？
咨询额度-通用,才两千啦干嘛不批二十万啦
肯定,恩可以
否定/拒绝,不做了
否定/拒绝,我不想回答
加下微信/发信息/发个短信/发资料,发下产品信息
质疑机器人,音频
咨询操作,弄怎么要
在忙/在开会/在开车,没空接电话
打错了,啊没有没有打错了
咨询放款速度,多久拿款
肯定,好的可以
号码是哪来的,哪来的手机
肯定,哦对对对你好
肯定,是啊是是
否定/拒绝,不确定我要去问一下
投诉,屁股
否定/拒绝,不需要
骗子/骗人,是不是骗人
犹豫中/考虑下,我考虑下
否定/拒绝,没做股票
质疑机器人,听起来是机器人
号码是哪来的,怎么有我号码
骗子/骗人,真实吗
号码是哪来的,哪里弄到我的号码
什么平台,嗯哪位？
投诉,傻麻屄嗦
在忙/在开会/在开车,我现在没空等下说
肯定,是的我是
肯定,喂哎对
肯定,嗯是的名字了喂
咨询利息/费用,。费。是多少
咨询操作,嗯嗯是这样咋整啊不会弄啊
在忙/在开会/在开车,我在开车待会儿说
否定/拒绝,死都不还
打错了,你打错电话
加下微信/发信息/发个短信/发资料,加个微信息信息
额度太少,呀啊不用不用那种金额太小了不用了
咨询利息/费用,。费高吗
投诉,屌
额度太少,太额度少
咨询操作,我怎么查查看呢
额度太少,额度低了吧
人工服务,转：人工客服
没通过怎么办,审核不：通过的话。没有；显示的吗？
咨询利息/费用,费减免一点
肯定,有我就问你想做什么
号码是哪来的,哪来我的号码码
肯定,哦行我试试啊
质疑机器人,不是真的人吧
咨询提前还款,你看看我的合同能申请提前还款吗
操作繁琐,APP借钱步骤实在太多
号码是哪来的,从哪找到我
肯定,我是...
咨询利息/费用,：利滚利
否定/拒绝,嗯暂时不需要
否定/拒绝,啊没有了没有了
号码是哪来的,从哪知道道
加下微信/发信息/发个短信/发资料,可以微信息信息联系么
咨询利息/费用,利息怎么计算算啊
咨询利息/费用,费！用高吗
骗子/骗人,靠谱
肯定,记得
打过了/不要打电话,大哥你打过我电话
咨询额度-通用,嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯一千七三块八毛钱
否定/拒绝,不愿意跟你们合作
咨询利息/费用,利息多少天一
肯定,哦好的谢谢啊
肯定,是的怎么啦
运营商提示音,好的我都记下来了。联通用户可以关注我助理公众号认识我期待和您相见拜拜。
额度循环,循环额度怎么用？
否定/拒绝,暂时不需要
肯定,哎到时候看
咨询提前还款,我可以提前还吗
骗子/骗人,你们公司都没听说过
咨询利息/费用,贷款逾期费
嗯啊哦额/模糊回答,恩恩恩
肯定,啊一有的
利息高,贷款利息太贵
否定/拒绝,不用介绍
有信用问题/逾期记录能借款吗,借了很多钱没还信用不是很好能借款款吗
肯定,能你说。
打款渠道,钱在哪里领呢
肯定,呃这我知道
什么平台,你的名字
额度用途,额度拿来干嘛
犹豫中/考虑下,考虑一下再说
上征信,对我的征信影响大不大
肯定,是的有什么事吗
肯定,是啊是我
号码是哪来的,你怎么有我信息息
投诉,再打就投诉了
利息高,贷款利息很贵
不舒服,刚贴了退烧贴
在忙/在开会/在开车,我在开会稍后打来
咨询提前还款,这款哪些会被提醒还款
没通过怎么办,/借款重复失败
嗯啊哦额/模糊回答,哎嗯。
打过了/不要打电话,别和我联系
电话号码,给下你们的电
恢复词,那你跟我说呢
打过了/不要打电话,这么多人给我打电话
骗子/骗人,是不是推销的
肯定,行怎么办吧
咨询操作,放款到哪里
打错了,我不是先生我是女士你听不出来吗？您打错了
否定/拒绝,没收到啊
打错了,你打错了不是
咨询提前还款,这款怎么提现还款
怎么提额,需要提额
肯定,呃有的
无法登陆APP,无法登陆APP呢
在忙/在开会/在开车,我在开车一会儿给您回电
咨询利息/费用,多少利息
在忙/在开会/在开车,我现在不方便接电话
肯定,我是你们可以语语音讲话吗
打过了/不要打电话,前天不也是你们打的电话吗
否定/拒绝,没需要了
电话号码,微信息信息说发我手机机上那你们有联系方式么
在忙/在开会/在开车,我很忙你知道吗？总是来打扰
咨询利息/费用,！利息几个点
肯定,有得有得
调戏AI,岁数
否定/拒绝,嗯不用
否定/拒绝,不用我就是不处理
肯定,行行行行
打错了,不是吧打错了
肯定,我肯定
提额券,提额是怎么提啊
没通过怎么办,为啥零时额度为什么不通过
期数,分24期还吧
肯定,啊就是的
在忙/在开会/在开车,我在开会不方便接电话
加下微信/发信息/发个短信/发资料,就这个号码发短信信息
上征信,这个上征信吗
运营商提示音,你说的我都记下来了稍后我会告诉他的你也可以一会再打个电话过来拜拜
投诉,呃投诉
咨询操作,怎么啊操作
咨询利息/费用,讲利息一下
加下微信/发信息/发个短信/发资料,发一些资料料
恢复词,我觉得还不错
咨询放款速度,到账时间
打过了/不要打电话,啊昨天有人给我打电话了。
号码是哪来的,我的号码码哪个傻逼给你
申请条件,你们这个需要什么套球呢
与银行区别,跟银行有什么区别呢
肯定,哦我想问一下。
在忙/在开会/在开车,我现在没时间接电话
否定/拒绝,现在不想做
咨询利息/费用,收费多少钱
没通过怎么办,为什么我申请借款通过不一直
嗯啊哦额/模糊回答,嗯。
肯定,哦行行我知道了谢谢啊
肯定,我知道了！谢谢了
什么平台,什么什什么你
咨询操作,？怎么借款呢怎么操作这个
否定/拒绝,不用合作
咨询额度-通用,XX最高额度多少
投诉,怎么投诉？
肯定,嗯行行
肯定,啊可以可以。
咨询额度-通用,每天的借款资金是多少？
人工服务,！转人工报
重复,什么事儿
否定/拒绝,啊不是的
咨询利息/费用,收。费？少一点
否定/拒绝,嗯不需要不要盲目的
咨询提前还款,现在的钱您能提前还款吗
调戏AI,几岁了年龄
加下微信/发信息/发个短信/发资料,发些资料料给我
犹豫中/考虑下,我和领导商量一下
打过了/不要打电话,别打扰我
咨询额度-通用,贷款金额
号码是哪来的,你们从哪找到我
电话号码,咋联系你们
骗子/骗人,电话诈骗
申请条件,我万一我不满足你们这个条件
肯定,好吧谢谢再见
加下微信/发信息/发个短信/发资料,发给我网址址
号码是哪来的,你怎么知道道我的手机号码的
什么平台,您怎么称呼
咨询利息/费用,利滚利
调戏AI,哪一年生
额度太少,额；度太低了：我不想用谢谢啊再见
肯定,我是是是
否定/拒绝,别说我我不会还的
肯定,哎有啊有啊
肯定,还行挺好
加下微信/发信息/发个短信/发资料,你发个短信信息或者微信息信息给我吧
额度太少,啊到时候再看吧五百块的额度太低了
否定/拒绝,不用不要啦
咨询利息/费用,厘几利息
与银行区别,这个产品和银行借款有啥区别呢？
什么平台,你是什么公司的
打错了,你电话打错了我们不做那个
咨询利息/费用,不高利息高
咨询利息/费用,利：息
没通过怎么办,申请不通过怎么办
咨询提前还款,申请提前还款了身份证期没到他会不会自动扣费啊
骗子/骗人,靠不靠谱啊
打错了,我说我不是打错了
投诉,投诉电话多少？
咨询操作,不可能操作App还款
否定/拒绝,不咋的
投诉,我要告诉你们天天骚扰我
咨询操作,嗯怎么办理呢
咨询利息/费用,怎么样利息是怎么样利息说一下下利息
骗子/骗人,保证质量
加下微信/发信息/发个短信/发资料,那你发我短信信息
运营商提示音,喂你好有什么事可以告诉我我帮您转达
在忙/在开会/在开车,晚点打我没空
骗子/骗人,可信度高不
没通过怎么办,我今天以经申请三四次了为什么通不通过也没有回应尼？
否定/拒绝,不是的
肯定,是的嗯
咨询提前还款,我的贷款可以提现还款吗
人工服务,转接完账
加下微信/发信息/发个短信/发资料,发给我网址
什么平台,啊我想知道大都会是干什么的
投诉,暴力催收投诉
在忙/在开会/在开车,有点忙空了再说
肯定,还有呢
什么平台,你什么名字
加下微信/发信息/发个短信/发资料,资料料寄给
否定/拒绝,不是太好
质疑机器人,就是人工只能客服好意思说在线客服
肯定,噢知道了
肯定,啊一定啊
打错了,哪位不是你打错了
没通过怎么办,为何会审核不通过
投诉,说了多少次再打就举报你们
骗子/骗人,不会欺骗我吧
没通过怎么办,这些我都却满足了为什么还是不通过？
快说重点,你到底想说什么
恢复词,你讲啊继续讲
咨询利息/费用,；咋；算费用
人工服务,给我转账一下人工
肯定,哎好谢谢
嗯啊哦额/模糊回答,嗯嗯嗯
什么平台,嗯对哪位？
没通过怎么办,零时额？度为什；么不。通过
之前被拒了,拒了
打错了,不是不是不是你打错了
咨询利息/费用,保费是不是很高
什么平台,那个平台
咨询提前还款,借的钱能不能提前还
肯定,啊行谢谢
额度用途,额度的用途
提额券,什么时候提额
咨询提前还款,提前结清怎么写
咨询利息/费用,利息多少？
没通过怎么办,我都具备申请通过条件了为何不的
否定/拒绝,目前也没打算
骗子/骗人,能不能相信
打错了,哦不是不是打错了你
肯定,哦好我知道了
什么平台,你那里是哪里呀
否定/拒绝,嗯不是的
肯定,是我本人使用呃已经用了那个两年多了
骗子/骗人,安全可靠
